cell_number	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179
212.0	1.77e-17	7.608e-18	1.675e-11	1.138e-23	7.379e-09	2.23e-17	1.573e-22	1.59e-23	1.59e-23	2.656e-17	1.579e-13	5.297e-13	6.359e-25	1.836e-24	9.349e-22	1.788e-20	1.947e-13	3.398e-09	1.356e-18	1.266e-14	1.685e-23	3.31e-17	1.182e-18	2.121e-24	8.284e-25	5.96e-24	1.377e-23	2.247e-26	1.049e-11	5.536e-17	8.61e-05	1.451e-10	0.01087	7.674e-12	2.23e-17	8.733e-08	5.917e-11	1.53e-22	8.95e-09	5.589e-09	3.174e-08	7.753e-09	1.59e-23	6.228e-14	3.835e-19	1.146e-10	2.379e-11	1.874e-12	2.194e-16	2.303e-18	6.289e-19	6.848e-12	2.654e-08	6.78e-18	3.655e-14	6.78e-18	3.37e-23	3.655e-14	1.903e-22	1.789e-23	1.581e-23	5.505e-10	1.985e-16	8.566e-17	1.012e-19	6.808e-18	2.635e-06	4.059e-09	2.286e-09	5.828e-10	2.268e-23	4.975e-17	4.139e-18	1.573e-22	1.59e-23	5.454e-13	3.387e-12	3.108e-09	1.1e-07	7.865e-13	7.033e-19	7.315e-09	3.261e-19	7.033e-19	1.164e-17	1.15e-19	1.061e-21	1.945e-16	1.576e-22	7.668e-08	6.161e-13	1.102e-12	2.411e-08	0.07635	0.0007152	3.174e-08	4.259e-09	3.122e-08	4.093e-08	1.617e-17	5.341e-11	2.132e-17	7.705e-16	7.753e-09	0.08299	1.731e-23	6.415e-17	6.228e-14	1.031e-27	1.84e-15	3.045e-08	5.064e-25	0.01501	3.57e-13	80.47	0.0007264	7.565e-17	0.0007957	1.023e-06	3.773e-15	7.627e-08	2.812e-51	6.83e-17	6.83e-17	1.509e-12	4.087e-13	3.727e-19	2.683e-07	2.75e-32	4.855e-17	0.0	6.83e-17	1.071e-22	1.071e-22	3.028e-22	5.223e-08	4.32e-41	1.157e-27	1.021e-35	0.3866	0.5837	0.0001289	0.0002671	0.0001387	6.634e-08	1.578e-10	0.4508	0.06535	0.04909	8.017e-25	5.105e-15	1.453e-16	6.964e-10	1.479e-10	8.324e-11	4.295e-10	2.758e-12	1.125e-12	1.27e-11	7.309e-05	3.082e-05	5.463e-07	278.4	0.002064	4.6e-05	1.279e-10	5.589e-11	5.589e-11	0.005881	2.144e-09	1.476e-10	3.204e-09	1.351e-10	4.124e-11	7.353e-09	3.461e-09	7.905e-11	3.509e-11	11.39	0.008542
213.0	1.419e-17	4.862e-18	1.396e-11	1.041e-23	6.828e-09	1.822e-17	1.322e-22	1.47e-23	1.47e-23	1.791e-17	1.31e-13	4.406e-13	5.763e-25	1.682e-24	8.224e-22	1.088e-20	1.405e-13	3.113e-09	1.079e-18	1.174e-14	1.473e-23	2.656e-17	9.404e-19	1.942e-24	7.584e-25	5.457e-24	1.204e-23	1.955e-26	8.273e-12	4.429e-17	6.344e-05	1.077e-10	0.008891	5.45e-12	1.822e-17	7.23e-08	4.484e-11	1.338e-22	8.283e-09	5.172e-09	2.937e-08	7.171e-09	1.47e-23	5.832e-14	2.548e-19	6.977e-11	1.941e-11	1.561e-12	1.732e-16	1.944e-18	3.844e-19	4.963e-12	2.431e-08	5.392e-18	3.389e-14	5.392e-18	3.084e-23	3.389e-14	1.663e-22	1.637e-23	1.447e-23	4.299e-10	1.658e-16	3.728e-17	6.22e-20	5.416e-18	1.909e-06	3.756e-09	2.116e-09	5.393e-10	2.075e-23	4.189e-17	3.475e-18	1.322e-22	1.47e-23	4.501e-13	2.779e-12	1.675e-09	6.225e-08	4.805e-13	4.944e-19	5.21e-09	2.084e-19	4.944e-19	7.814e-18	7.511e-20	7.26e-22	1.484e-16	1.308e-22	6.448e-08	5.244e-13	8.031e-13	2.209e-08	0.06383	0.0005744	2.937e-08	3.943e-09	2.889e-08	3.617e-08	1.286e-17	3.897e-11	1.795e-17	6.178e-16	7.171e-09	0.06964	1.585e-23	5.386e-17	5.832e-14	9.444e-28	1.706e-15	2.815e-08	4.591e-25	0.01238	2.747e-13	74.87	0.0005897	5.659e-17	0.0007482	6.364e-07	2.769e-15	6.412e-08	2.526e-51	5.581e-17	5.581e-17	1.196e-12	3.233e-13	2.789e-19	1.888e-07	2.56e-32	3.929e-17	0.0	5.581e-17	6.535e-23	6.535e-23	1.839e-22	3.189e-08	3.778e-41	9.533e-28	8.936e-36	0.3592	0.5453	0.0001273	0.0002296	0.0001157	4.374e-08	7.978e-11	0.4207	0.05966	0.04681	3.458e-25	4.154e-15	8.026e-17	6.603e-10	1.402e-10	7.892e-11	4.073e-10	2.615e-12	1.067e-12	1.204e-11	5.37e-05	2.265e-05	4.014e-07	242.6	0.001747	3.825e-05	1.224e-10	5.35e-11	5.35e-11	0.005161	2.051e-09	1.412e-10	3.065e-09	1.293e-10	3.947e-11	6.967e-09	3.281e-09	7.225e-11	3.343e-11	10.74	0.008431
214.0	1.135e-17	3.084e-18	1.162e-11	9.523e-24	6.317e-09	1.485e-17	1.109e-22	1.358e-23	1.358e-23	1.199e-17	1.085e-13	3.657e-13	5.218e-25	1.54e-24	7.224e-22	6.528e-21	1.004e-13	2.851e-09	8.557e-19	1.089e-14	1.297e-23	2.124e-17	7.46e-19	1.777e-24	6.938e-25	4.992e-24	1.06e-23	1.695e-26	6.496e-12	3.53e-17	4.655e-05	7.967e-11	0.007254	3.852e-12	1.485e-17	5.975e-08	3.388e-11	1.177e-22	7.662e-09	4.784e-09	2.717e-08	6.632e-09	1.358e-23	5.462e-14	1.677e-19	4.21e-11	1.579e-11	1.297e-12	1.363e-16	1.639e-18	2.319e-19	3.566e-12	2.226e-08	4.277e-18	3.143e-14	4.277e-18	2.821e-23	3.143e-14	1.465e-22	1.498e-23	1.324e-23	3.344e-10	1.383e-16	1.586e-17	3.772e-20	4.295e-18	1.377e-06	3.475e-09	1.958e-09	4.989e-10	1.897e-23	3.522e-17	2.914e-18	1.109e-22	1.358e-23	3.705e-13	2.275e-12	8.852e-10	3.474e-08	2.911e-13	3.454e-19	3.69e-09	1.322e-19	3.454e-19	5.254e-18	4.855e-20	4.927e-22	1.13e-16	1.084e-22	5.414e-08	4.46e-13	5.802e-13	2.022e-08	0.05327	0.0004602	2.717e-08	3.649e-09	2.673e-08	3.221e-08	1.02e-17	2.833e-11	1.51e-17	4.986e-16	6.632e-09	0.05836	1.449e-23	4.516e-17	5.462e-14	8.645e-28	1.582e-15	2.602e-08	4.166e-25	0.0102	2.108e-13	69.65	0.0004774	4.22e-17	0.0007038	3.908e-07	2.026e-15	5.383e-08	2.266e-51	4.549e-17	4.549e-17	9.428e-13	2.546e-13	2.073e-19	1.32e-07	2.384e-32	3.17e-17	0.0	4.549e-17	3.934e-23	3.934e-23	1.101e-22	1.921e-08	3.301e-41	7.84e-28	7.816e-36	0.3337	0.5093	0.0001257	0.0001973	9.621e-05	2.836e-08	3.913e-11	0.3924	0.05439	0.04467	1.436e-25	3.357e-15	4.337e-17	6.256e-10	1.328e-10	7.476e-11	3.86e-10	2.478e-12	1.011e-12	1.141e-11	3.922e-05	1.654e-05	2.931e-07	211.0	0.001474	3.174e-05	1.171e-10	5.12e-11	5.12e-11	0.004524	1.96e-09	1.35e-10	2.93e-09	1.237e-10	3.776e-11	6.6e-09	3.109e-09	6.654e-11	3.183e-11	10.11	0.008328
215.0	9.048e-18	1.942e-18	9.655e-12	8.702e-24	5.843e-09	1.208e-17	9.29e-23	1.255e-23	1.255e-23	7.965e-18	8.971e-14	3.032e-13	4.723e-25	1.41e-24	6.337e-22	3.867e-21	7.116e-14	2.609e-09	6.773e-19	1.01e-14	1.149e-23	1.693e-17	5.905e-19	1.625e-24	6.344e-25	4.564e-24	9.397e-24	1.466e-26	5.081e-12	2.805e-17	3.403e-05	5.874e-11	0.005904	2.712e-12	1.208e-17	4.929e-08	2.553e-11	1.043e-22	7.087e-09	4.425e-09	2.513e-08	6.133e-09	1.255e-23	5.12e-14	1.093e-19	2.519e-11	1.28e-11	1.077e-12	1.069e-16	1.381e-18	1.382e-19	2.543e-12	2.037e-08	3.386e-18	2.916e-14	3.387e-18	2.58e-23	2.916e-14	1.298e-22	1.37e-23	1.211e-23	2.593e-10	1.153e-16	6.598e-18	2.259e-20	3.398e-18	9.908e-07	3.214e-09	1.812e-09	4.615e-10	1.733e-23	2.959e-17	2.44e-18	9.29e-23	1.255e-23	3.044e-13	1.859e-12	4.591e-10	1.913e-08	1.75e-13	2.398e-19	2.599e-09	8.323e-20	2.398e-19	3.536e-18	3.108e-20	3.32e-22	8.582e-17	8.958e-23	4.541e-08	3.791e-13	4.156e-13	1.849e-08	0.04441	0.000368	2.513e-08	3.376e-09	2.472e-08	2.887e-08	8.07e-18	2.055e-11	1.268e-17	4.047e-16	6.133e-09	0.04886	1.324e-23	3.783e-17	5.12e-14	7.912e-28	1.467e-15	2.403e-08	3.784e-25	0.008377	1.615e-13	64.78	0.0003857	3.139e-17	0.0006624	2.372e-07	1.479e-15	4.513e-08	2.032e-51	3.7e-17	3.7e-17	7.406e-13	1.997e-13	1.531e-19	9.176e-08	2.221e-32	2.55e-17	0.0	3.7e-17	2.338e-23	2.338e-23	6.514e-23	1.143e-08	2.882e-41	6.44e-28	6.833e-36	0.31	0.4757	0.0001243	0.0001694	7.992e-05	1.809e-08	1.865e-11	0.3659	0.04952	0.04266	5.754e-26	2.695e-15	2.294e-17	5.923e-10	1.258e-10	7.078e-11	3.655e-10	2.346e-12	9.573e-13	1.08e-11	2.847e-05	1.201e-05	2.128e-07	183.3	0.001242	2.629e-05	1.12e-10	4.899e-11	4.899e-11	0.003962	1.873e-09	1.29e-10	2.8e-09	1.183e-10	3.613e-11	6.25e-09	2.945e-09	6.171e-11	3.03e-11	9.511	0.008235
216.0	7.196e-18	1.215e-18	8.011e-12	7.948e-24	5.403e-09	9.804e-18	7.775e-23	1.159e-23	1.159e-23	5.257e-18	7.405e-14	2.509e-13	4.273e-25	1.291e-24	5.552e-22	2.262e-21	5.001e-14	2.387e-09	5.35e-19	9.37e-15	1.024e-23	1.346e-17	4.664e-19	1.485e-24	5.797e-25	4.171e-24	8.372e-24	1.264e-26	3.96e-12	2.222e-17	2.479e-05	4.317e-11	0.004796	1.902e-12	9.804e-18	4.061e-08	1.919e-11	9.286e-23	6.554e-09	4.092e-09	2.324e-08	5.672e-09	1.16e-23	4.802e-14	7.068e-20	1.495e-11	1.035e-11	8.923e-13	8.369e-17	1.162e-18	8.133e-20	1.798e-12	1.864e-08	2.676e-18	2.706e-14	2.676e-18	2.359e-23	2.706e-14	1.157e-22	1.252e-23	1.107e-23	2.005e-10	9.595e-17	2.688e-18	1.336e-20	2.682e-18	7.106e-07	2.972e-09	1.676e-09	4.268e-10	1.583e-23	2.484e-17	2.042e-18	7.775e-23	1.159e-23	2.497e-13	1.516e-12	2.337e-10	1.04e-08	1.045e-13	1.656e-19	1.822e-09	5.206e-20	1.656e-19	2.381e-18	1.971e-20	2.221e-22	6.505e-17	7.39e-23	3.804e-08	3.22e-13	2.953e-13	1.691e-08	0.03699	0.0002937	2.324e-08	3.124e-09	2.286e-08	2.603e-08	6.37e-18	1.486e-11	1.065e-17	3.302e-16	5.672e-09	0.04087	1.209e-23	3.165e-17	4.802e-14	7.24e-28	1.36e-15	2.22e-08	3.44e-25	0.006871	1.235e-13	60.26	0.0003109	2.329e-17	0.0006237	1.423e-07	1.077e-15	3.78e-08	1.821e-51	3.003e-17	3.003e-17	5.796e-13	1.561e-13	1.124e-19	6.343e-08	2.069e-32	2.045e-17	0.0	3.003e-17	1.373e-23	1.373e-23	3.805e-23	6.717e-09	2.516e-41	5.285e-28	5.972e-36	0.2879	0.4444	0.000123	0.0001455	6.631e-05	1.136e-08	8.63e-12	0.3411	0.04504	0.04079	2.223e-26	2.151e-15	1.188e-17	5.604e-10	1.19e-10	6.696e-11	3.459e-10	2.22e-12	9.058e-13	1.022e-11	2.056e-05	8.67e-06	1.536e-07	159.1	0.001043	2.173e-05	1.071e-10	4.687e-11	4.687e-11	0.003466	1.788e-09	1.232e-10	2.673e-09	1.132e-10	3.456e-11	5.915e-09	2.788e-09	5.755e-11	2.883e-11	8.947	0.008152
217.0	5.708e-18	7.548e-19	6.639e-12	7.255e-24	4.997e-09	7.941e-18	6.5e-23	1.071e-23	1.071e-23	3.446e-18	6.103e-14	2.074e-13	3.863e-25	1.181e-24	4.857e-22	1.306e-21	3.484e-14	2.182e-09	4.217e-19	8.693e-15	9.162e-24	1.067e-17	3.676e-19	1.356e-24	5.296e-25	3.81e-24	7.491e-24	1.087e-26	3.075e-12	1.755e-17	1.8e-05	3.163e-11	0.003888	1.33e-12	7.941e-18	3.34e-08	1.438e-11	8.302e-23	6.061e-09	3.784e-09	2.149e-08	5.246e-09	1.071e-23	4.507e-14	4.529e-20	8.806e-12	8.348e-12	7.385e-13	6.532e-17	9.775e-19	4.727e-20	1.261e-12	1.706e-08	2.111e-18	2.512e-14	2.111e-18	2.156e-23	2.512e-14	1.036e-22	1.145e-23	1.012e-23	1.544e-10	7.977e-17	1.071e-18	7.796e-21	2.112e-18	5.081e-07	2.748e-09	1.551e-09	3.946e-10	1.444e-23	2.083e-17	1.707e-18	6.5e-23	1.071e-23	2.044e-13	1.234e-12	1.167e-10	5.576e-09	6.19e-14	1.138e-19	1.271e-09	3.235e-20	1.138e-19	1.602e-18	1.237e-20	1.476e-22	4.92e-17	6.086e-23	3.183e-08	2.734e-13	2.08e-13	1.544e-08	0.03077	0.000234	2.149e-08	2.89e-09	2.114e-08	2.358e-08	5.017e-18	1.072e-11	8.929e-18	2.704e-16	5.246e-09	0.03415	1.104e-23	2.646e-17	4.507e-14	6.623e-28	1.26e-15	2.05e-08	3.129e-25	0.005625	9.42e-14	56.06	0.0002501	1.724e-17	0.0005877	8.436e-08	7.829e-16	3.163e-08	1.63e-51	2.432e-17	2.432e-17	4.517e-13	1.215e-13	8.195e-20	4.36e-08	1.927e-32	1.636e-17	0.0	2.432e-17	7.961e-24	7.961e-24	2.194e-23	3.898e-09	2.196e-41	4.332e-28	5.216e-36	0.2674	0.4152	0.0001219	0.0001249	5.493e-05	7.012e-09	3.873e-12	0.318	0.04092	0.03903	8.261e-27	1.705e-15	6.015e-18	5.299e-10	1.125e-10	6.331e-11	3.271e-10	2.099e-12	8.565e-13	9.668e-12	1.476e-05	6.226e-06	1.103e-07	137.9	0.0008745	1.794e-05	1.025e-10	4.483e-11	4.483e-11	0.00303	1.707e-09	1.176e-10	2.551e-09	1.083e-10	3.306e-11	5.597e-09	2.639e-09	5.392e-11	2.743e-11	8.411	0.008077
218.0	4.515e-18	4.658e-19	5.494e-12	6.617e-24	4.62e-09	6.419e-18	5.427e-23	9.9e-24	9.9e-24	2.243e-18	5.021e-14	1.711e-13	3.49e-25	1.08e-24	4.241e-22	7.436e-22	2.404e-14	1.994e-09	3.316e-19	8.065e-15	8.224e-24	8.432e-18	2.891e-19	1.238e-24	4.835e-25	3.479e-24	6.724e-24	9.314e-27	2.379e-12	1.382e-17	1.303e-05	2.311e-11	0.003146	9.255e-13	6.419e-18	2.743e-08	1.076e-11	7.445e-23	5.604e-09	3.499e-09	1.987e-08	4.852e-09	9.9e-24	4.231e-14	2.875e-20	5.142e-12	6.712e-12	6.103e-13	5.082e-17	8.212e-19	2.711e-20	8.765e-13	1.56e-08	1.661e-18	2.332e-14	1.661e-18	1.97e-23	2.332e-14	9.305e-23	1.046e-23	9.244e-24	1.186e-10	6.622e-17	4.169e-19	4.49e-21	1.659e-18	3.621e-07	2.541e-09	1.434e-09	3.649e-10	1.317e-23	1.745e-17	1.426e-18	5.427e-23	9.9e-24	1.67e-13	1.003e-12	5.708e-11	2.948e-09	3.64e-14	7.768e-20	8.819e-10	1.996e-20	7.768e-20	1.075e-18	7.691e-21	9.739e-23	3.712e-17	5.002e-23	2.66e-08	2.32e-13	1.452e-13	1.41e-08	0.02556	0.0001861	1.987e-08	2.673e-09	1.955e-08	2.143e-08	3.941e-18	7.708e-12	7.48e-18	2.22e-16	4.852e-09	0.0285	1.007e-23	2.21e-17	4.231e-14	6.057e-28	1.168e-15	1.892e-08	2.849e-25	0.004597	7.172e-14	52.14	0.0002008	1.272e-17	0.0005539	4.939e-08	5.675e-16	2.642e-08	1.457e-51	1.966e-17	1.966e-17	3.506e-13	9.411e-14	5.934e-20	2.98e-08	1.796e-32	1.306e-17	0.0	1.966e-17	4.554e-24	4.554e-24	1.248e-23	2.232e-09	1.914e-41	3.548e-28	4.553e-36	0.2484	0.3879	0.0001209	0.0001072	4.544e-05	4.247e-09	1.681e-12	0.2963	0.03712	0.03739	2.944e-27	1.341e-15	2.972e-18	5.007e-10	1.063e-10	5.983e-11	3.091e-10	1.984e-12	8.095e-13	9.137e-12	1.054e-05	4.446e-06	7.878e-08	119.3	0.0007316	1.477e-05	9.8e-11	4.288e-11	4.288e-11	0.002646	1.628e-09	1.121e-10	2.434e-09	1.035e-10	3.161e-11	5.292e-09	2.496e-09	5.069e-11	2.608e-11	7.903	0.008012
219.0	3.561e-18	2.854e-19	4.539e-12	6.03e-24	4.27e-09	5.177e-18	4.525e-23	9.145e-24	9.145e-24	1.449e-18	4.123e-14	1.41e-13	3.149e-25	9.875e-25	3.697e-22	4.173e-22	1.642e-14	1.821e-09	2.6e-19	7.479e-15	7.398e-24	6.647e-18	2.267e-19	1.13e-24	4.412e-25	3.174e-24	6.049e-24	7.955e-27	1.833e-12	1.084e-17	9.392e-06	1.682e-11	0.002539	6.415e-13	5.177e-18	2.249e-08	8.022e-12	6.689e-23	5.18e-09	3.234e-09	1.837e-08	4.485e-09	9.145e-24	3.973e-14	1.808e-20	2.976e-12	5.379e-12	5.035e-13	3.941e-17	6.891e-19	1.533e-20	6.031e-13	1.425e-08	1.303e-18	2.164e-14	1.303e-18	1.799e-23	2.164e-14	8.377e-23	9.547e-24	8.44e-24	9.067e-11	5.489e-17	1.584e-19	2.548e-21	1.3e-18	2.571e-07	2.349e-09	1.326e-09	3.373e-10	1.2e-23	1.46e-17	1.189e-18	4.525e-23	9.145e-24	1.361e-13	8.134e-13	2.73e-11	1.535e-09	2.124e-14	5.273e-20	6.085e-10	1.223e-20	5.273e-20	7.197e-19	4.729e-21	6.376e-23	2.794e-17	4.103e-23	2.22e-08	1.966e-13	1.003e-13	1.286e-08	0.0212	0.0001476	1.837e-08	2.472e-09	1.807e-08	1.953e-08	3.087e-18	5.525e-12	6.259e-18	1.825e-16	4.485e-09	0.02375	9.176e-24	1.843e-17	3.973e-14	5.537e-28	1.082e-15	1.745e-08	2.597e-25	0.003749	5.45e-14	48.49	0.0001608	9.363e-18	0.0005222	2.852e-08	4.103e-16	2.205e-08	1.301e-51	1.585e-17	1.585e-17	2.708e-13	7.257e-14	4.264e-20	2.025e-08	1.672e-32	1.039e-17	0.0	1.585e-17	2.568e-24	2.568e-24	6.994e-24	1.26e-09	1.668e-41	2.902e-28	3.97e-36	0.2306	0.3624	0.0001201	9.196e-05	3.752e-05	2.519e-09	7.026e-13	0.276	0.03361	0.03585	1.001e-27	1.046e-15	1.43e-18	4.729e-10	1.004e-10	5.65e-11	2.92e-10	1.874e-12	7.645e-13	8.629e-12	7.486e-06	3.157e-06	5.594e-08	103.1	0.0006107	1.214e-05	9.37e-11	4.1e-11	4.1e-11	0.002308	1.552e-09	1.069e-10	2.32e-09	9.899e-11	3.023e-11	5.001e-09	2.359e-09	4.779e-11	2.478e-11	7.419	0.007954
220.0	2.8e-18	1.737e-19	3.744e-12	5.49e-24	3.945e-09	4.165e-18	3.769e-23	8.444e-24	8.444e-24	9.286e-19	3.38e-14	1.159e-13	2.839e-25	9.02e-25	3.214e-22	2.304e-22	1.109e-14	1.661e-09	2.033e-19	6.934e-15	6.665e-24	5.223e-18	1.773e-19	1.03e-24	4.022e-25	2.894e-24	5.449e-24	6.766e-27	1.406e-12	8.468e-18	6.748e-06	1.221e-11	0.002045	4.428e-13	4.166e-18	1.84e-08	5.968e-12	6.018e-23	4.786e-09	2.988e-09	1.697e-08	4.145e-09	8.445e-24	3.731e-14	1.125e-20	1.707e-12	4.296e-12	4.148e-13	3.045e-17	5.776e-19	8.53e-21	4.104e-13	1.301e-08	1.02e-18	2.007e-14	1.02e-18	1.641e-23	2.007e-14	7.551e-23	8.709e-24	7.699e-24	6.905e-11	4.542e-17	5.86e-20	1.424e-21	1.015e-18	1.82e-07	2.17e-09	1.226e-09	3.116e-10	1.092e-23	1.22e-17	9.9e-19	3.769e-23	8.445e-24	1.107e-13	6.582e-13	1.275e-11	7.867e-10	1.229e-14	3.558e-20	4.175e-10	7.442e-21	3.558e-20	4.798e-19	2.875e-21	4.141e-23	2.099e-17	3.358e-23	1.85e-08	1.665e-13	6.85e-14	1.172e-08	0.01755	0.0001168	1.697e-08	2.285e-09	1.669e-08	1.783e-08	2.41e-18	3.947e-12	5.23e-18	1.502e-16	4.145e-09	0.01977	8.354e-24	1.534e-17	3.731e-14	5.058e-28	1.002e-15	1.609e-08	2.369e-25	0.003052	4.133e-14	45.08	0.0001284	6.869e-18	0.0004923	1.624e-08	2.96e-16	1.837e-08	1.16e-51	1.276e-17	1.276e-17	2.081e-13	5.567e-14	3.037e-20	1.367e-08	1.557e-32	8.241e-18	0.0	1.276e-17	1.426e-24	1.426e-24	3.858e-24	6.997e-10	1.451e-41	2.371e-28	3.456e-36	0.214	0.3384	0.0001193	7.888e-05	3.093e-05	1.459e-09	2.816e-13	0.2568	0.03037	0.0344	3.233e-28	8.084e-16	6.673e-19	4.462e-10	9.476e-11	5.331e-11	2.755e-10	1.768e-12	7.214e-13	8.143e-12	5.286e-06	2.229e-06	3.95e-08	89.02	0.0005086	9.953e-06	8.955e-11	3.919e-11	3.919e-11	0.002011	1.478e-09	1.018e-10	2.21e-09	9.461e-11	2.889e-11	4.722e-09	2.227e-09	4.514e-11	2.353e-11	6.957	0.007905
221.0	2.195e-18	1.049e-19	3.084e-12	4.991e-24	3.643e-09	3.343e-18	3.134e-23	7.793e-24	7.793e-24	5.903e-19	2.765e-14	9.517e-14	2.555e-25	8.229e-25	2.786e-22	1.251e-22	7.39e-15	1.514e-09	1.585e-19	6.424e-15	6.008e-24	4.091e-18	1.382e-19	9.379e-25	3.662e-25	2.635e-24	4.912e-24	5.727e-27	1.072e-12	6.587e-18	4.832e-06	8.83e-12	0.001642	3.043e-13	3.344e-18	1.503e-08	4.429e-12	5.415e-23	4.419e-09	2.759e-09	1.567e-08	3.828e-09	7.793e-24	3.503e-14	6.923e-21	9.703e-13	3.419e-12	3.41e-13	2.344e-17	4.836e-19	4.667e-21	2.758e-13	1.186e-08	7.955e-19	1.861e-14	7.955e-19	1.495e-23	1.861e-14	6.811e-23	7.936e-24	7.016e-24	5.234e-11	3.752e-17	2.107e-20	7.818e-22	7.899e-19	1.283e-07	2.004e-09	1.133e-09	2.877e-10	9.921e-24	1.019e-17	8.232e-19	3.134e-23	7.793e-24	8.98e-14	5.313e-13	5.789e-12	3.962e-10	7.056e-15	2.386e-20	2.848e-10	4.497e-21	2.386e-20	3.185e-19	1.726e-21	2.667e-23	1.573e-17	2.741e-23	1.539e-08	1.409e-13	4.62e-14	1.066e-08	0.01451	9.22e-05	1.567e-08	2.11e-09	1.541e-08	1.63e-08	1.876e-18	2.81e-12	4.365e-18	1.236e-16	3.828e-09	0.01643	7.594e-24	1.276e-17	3.503e-14	4.615e-28	9.265e-16	1.482e-08	2.166e-25	0.002479	3.128e-14	41.88	0.0001022	5.024e-18	0.0004641	9.095e-09	2.13e-16	1.529e-08	1.032e-51	1.024e-17	1.024e-17	1.59e-13	4.246e-14	2.143e-20	9.172e-09	1.449e-32	6.517e-18	0.0	1.024e-17	7.779e-25	7.779e-25	2.091e-24	3.821e-10	1.261e-41	1.935e-28	3.004e-36	0.1984	0.3159	0.0001187	6.764e-05	2.544e-05	8.223e-10	1.075e-13	0.2387	0.02737	0.03303	9.822e-29	6.177e-16	3.01e-19	4.206e-10	8.933e-11	5.025e-11	2.597e-10	1.667e-12	6.801e-13	7.677e-12	3.711e-06	1.565e-06	2.773e-08	76.76	0.0004226	8.14e-06	8.555e-11	3.744e-11	3.744e-11	0.001751	1.407e-09	9.692e-11	2.104e-09	9.038e-11	2.76e-11	4.453e-09	2.101e-09	4.268e-11	2.232e-11	6.516	0.007863
222.0	1.713e-18	6.296e-20	2.535e-12	4.529e-24	3.36e-09	2.676e-18	2.602e-23	7.185e-24	7.185e-24	3.72e-19	2.256e-14	7.797e-14	2.295e-25	7.497e-25	2.407e-22	6.657e-23	4.853e-15	1.377e-09	1.231e-19	5.946e-15	5.414e-24	3.192e-18	1.074e-19	8.529e-25	3.33e-25	2.396e-24	4.427e-24	4.82e-27	8.137e-13	5.099e-18	3.446e-06	6.365e-12	0.001315	2.081e-13	2.676e-18	1.225e-08	3.278e-12	4.87e-23	4.076e-09	2.545e-09	1.446e-08	3.531e-09	7.185e-24	3.288e-14	4.21e-21	5.462e-13	2.709e-12	2.799e-13	1.795e-17	4.044e-19	2.505e-21	1.826e-13	1.08e-08	6.183e-19	1.724e-14	6.183e-19	1.36e-23	1.724e-14	6.141e-23	7.22e-24	6.383e-24	3.946e-11	3.093e-17	7.342e-21	4.212e-22	6.124e-19	9.009e-08	1.848e-09	1.045e-09	2.654e-10	9e-24	8.489e-18	6.836e-19	2.602e-23	7.185e-24	7.265e-14	4.278e-13	2.55e-12	1.958e-10	4.016e-15	1.589e-20	1.932e-10	2.698e-21	1.589e-20	2.103e-19	1.022e-21	1.703e-23	1.176e-17	2.232e-23	1.279e-08	1.191e-13	3.071e-14	9.677e-09	0.01197	7.254e-05	1.446e-08	1.948e-09	1.422e-08	1.49e-08	1.454e-18	1.993e-12	3.638e-18	1.017e-16	3.531e-09	0.01364	6.892e-24	1.06e-17	3.288e-14	4.206e-28	8.559e-16	1.364e-08	1.984e-25	0.002008	2.364e-14	38.88	8.114e-05	3.663e-18	0.0004375	5.005e-09	1.529e-16	1.27e-08	9.156e-52	8.196e-18	8.196e-18	1.207e-13	3.217e-14	1.495e-20	6.115e-09	1.347e-32	5.134e-18	0.0	8.196e-18	4.165e-25	4.164e-25	1.111e-24	2.047e-10	1.093e-41	1.577e-28	2.605e-36	0.1837	0.2945	0.0001182	5.8e-05	2.088e-05	4.489e-10	3.882e-14	0.2216	0.02458	0.03173	2.783e-29	4.657e-16	1.305e-19	3.96e-10	8.41e-11	4.731e-11	2.446e-10	1.569e-12	6.403e-13	7.229e-12	2.59e-06	1.092e-06	1.935e-08	66.1	0.0003502	6.638e-06	8.166e-11	3.574e-11	3.574e-11	0.001523	1.338e-09	9.215e-11	2e-09	8.628e-11	2.635e-11	4.195e-09	1.98e-09	4.038e-11	2.116e-11	6.093	0.007829
